Invoice,Order_Revenue,Items_in_Order,Unique_Products
509914,358.65999999999997,230,9
509915,36.25,25,1
509916,189.38,111,43
509919,97.5,50,5
509920,9.9,2,1
509921,203.05,19,4
509922,125.49,63,9
509929,213.9,85,47
509930,245.07999999999998,140,11
509931,323.8,532,9
509937,322.88,242,19
509942,1395.98,1362,35
509943,387.7,284,18
509956,370.09000000000003,130,31
509958,222.48,100,25
509965,462.38,252,21
509966,31.8,4,1
509967,235.78,248,22
509968,17.4,12,1
509970,155.64999999999998,53,8
509971,206.39,41,10
509973,1445.29,671,40
509974,877.14,698,31
509975,368.88,114,18
509976,302.75,237,17
509977,231.62,82,26
509979,101.99,1,1
509980,1407.7,787,82
509982,728.75,355,10
509983,225.57,169,15
509984,116.0,54,17
509985,363.01,177,21
509989,203.7,102,6
510001,364.32,287,47
510002,1021.2,216,4
510004,318.3,138,17
510016,337.2,156,15
510018,141.7,62,7
510035,202.16,76,9
510037,301.66,150,8
510038,523.65,363,30
510040,333.52,292,19
510042,127.2,24,5
510043,375.0,300,1
510047,1168.2,643,25
510048,59.4,36,1
510049,425.86,310,15
510051,308.96000000000004,204,11
510053,474.77,433,27
510054,718.51,375,31
510055,126.24000000000001,68,6
510056,112.2,108,4
510057,267.37,79,10
510058,118.43,59,20
510059,105.5,76,7
510060,91.36,62,6
510062,17.4,12,1
510063,593.45,259,18
510066,131.67,61,12
510067,1894.3400000000001,918,29
510069,471.84000000000003,412,26
510070,376.63,91,20
510071,34.8,24,2
510072,192.29,131,32
510078,981.7,619,27
510088,158.63,118,55
510091,307.95,127,12
510110,109.53999999999999,24,8
510114,71.95,37,4
510116,236.3,46,7
510117,90.45,27,5
510118,182.7,104,8
510119,412.49,160,67
510134,754.35,373,24
510135,136.9,46,5
510136,118.63999999999999,172,21
510137,189.78,88,32
510138,172.0,92,12
510139,162.15,181,28
510140,506.0,206,4
510141,115.37,34,24
510143,297.6,264,21
510144,29.75,3,2
510145,595.78,272,24
510146,259.82,294,4
510147,227.5,66,7
510148,823.51,434,51
510149,359.85,219,8
510150,1141.62,778,43
510151,115.1,44,12
510152,363.11,77,8
510153,8.5,1,1
510154,8.5,2,2
510155,567.38,590,11
510157,568.82,377,32
510158,6.5,2,1
510161,82.5,32,12
510162,203.6,144,12
510163,322.78000000000003,102,32
510164,882.6,316,6
510165,307.58,182,9
510166,203.65,153,32
510167,309.55,167,20
510168,335.64,180,10
510169,367.86,80,43
510170,1445.3,766,61
510171,870.78,726,8
510172,678.87,587,49
510173,1004.37,562,55
510174,743.87,391,43
510176,305.2,82,9
510177,35.88,55,4
510180,564.47,259,72
510181,530.45,598,25
510182,487.92,916,24
510184,89.88,84,6
510186,113.2,60,7
510188,416.78000000000003,273,37
510189,280.76,134,13
510190,121.38,66,10
510191,438.53000000000003,203,29
510192,298.46,190,77
510193,3.42,18,1
510194,226.74,156,29
510195,103.85,54,36
510196,127.31,81,24
510197,520.98,216,78
510199,196.25,68,13
510204,2837.04,2584,14
510218,200.7,58,2
510221,194.0,88,9
510222,310.62,218,3
510225,1449.75,251,17
510227,351.84000000000003,192,4
510230,733.03,853,24
510232,791.05,431,41
510239,610.1,310,11
510240,211.9,113,14
510241,450.34000000000003,248,32
510243,76.5,6,1
510245,59.7,6,1
510246,356.8,304,14
510249,79.6,8,1
510250,152.64,144,1
510258,113.84,20,11
510262,361.58,326,6
510271,165.59,87,37
510272,15.9,2,1
510291,751.65,287,39
510292,169.38,58,11
510296,328.75,209,20
510299,100.35,33,3
510319,41.400000000000006,60,2
510320,183.53,67,25
510322,387.7,159,30
510323,320.95,139,9
510324,140.14,140,10
510325,422.78,276,47
510326,333.8,250,17
510327,8.95,1,1
510329,891.39,801,88
510330,378.61,129,18
510331,1458.71,1266,83
510332,237.94,142,14
510334,184.15,59,19
510338,311.75,204,18
510348,45.6,120,1
510350,135.95,55,7
510351,3.4,4,1
510352,167.43,158,19
510353,217.73,33,21
510354,393.72,302,27
510357,146.4,96,5
510358,53.86,88,6
510360,158.47,140,32
510363,417.11,123,9
510364,655.76,357,45
510411,186.95,176,20
510412,968.6,524,10
510413,222.83,184,37
510414,451.14,142,50
510416,384.75,114,12
510417,405.64,219,65
510419,115.33,99,29
510420,83.23,19,13
510421,1071.3,498,16
510422,1033.69,811,26
510423,79.9,2,1
510424,250.44,105,40
510425,69.3,14,2
510426,159.4,209,5
510427,291.11,121,20
510428,385.19,249,18
510429,267.32,168,35
510430,134.3,66,27
510431,1440.81,573,33
510432,17.0,2,1
510433,120.14,58,26
510435,257.45,111,16
510436,180.64999999999998,67,5
510438,213.29,273,14
510439,607.21,369,44
510440,13.44,32,1
510441,46.46,29,16
510442,507.41,374,23
510443,173.39,72,42
510444,153.36,150,11
510445,411.94,374,98
510446,371.85,159,24
510447,263.0,92,14
510449,112.24,80,8
510450,743.35,502,45
510451,147.4,92,10
510452,307.0,164,2
510453,301.5,116,17
510454,655.0,214,21
510483,310.2,336,79
510484,155.21,126,23
510485,158.82,65,44
510486,92.01,31,5
510488,495.19,291,18
510490,313.6,160,18
510492,64.8,48,4
510493,2.55,1,1
510497,639.39,253,29
510498,1303.78,1037,91
510505,272.62,446,16
510507,223.23,59,18
510516,270.05,118,20
510517,155.0,40,9
510518,166.63,41,11
510534,191.45000000000002,81,20
510537,310.0,200,2
510539,2001.84,1416,43
510541,125.8,60,3
510543,515.09,477,74
510544,753.47,380,81
510545,152.15,41,7
510546,241.9,62,23
510548,141.48,80,25
510549,470.8,240,56
510554,319.2,96,3
510556,200.85000000000002,79,7
510572,145.34,86,3
510586,305.86,110,16
510587,489.23,115,22
510589,262.18,136,14
510590,140.36,28,8
510591,14.98,2,1
510592,17.700000000000003,6,1
510593,335.42,122,23
510623,2131.62,2077,36
510625,266.25,112,18
510626,336.3,242,19
510635,291.4,176,9
510636,442.15,305,27
510639,171.9,62,13
510640,269.0,88,3
510643,300.25,247,13
510644,165.65,22,12
510645,315.0,92,5
510646,80.65,35,5
510647,28.23,9,7
510648,92.1,66,4
510649,973.4,1588,15
510650,50.2,32,2
510651,150.8,177,7
510652,243.36,144,1
510653,258.63,134,15
510655,30.0,24,1
510656,93.6,40,5
510657,556.8499999999999,400,20
510659,225.26,114,82
510660,204.4,101,12
510661,181.68,94,7
510662,574.65,201,56
510663,1664.8899999999999,1581,19
510665,330.0,200,1
510667,504.0,1200,1
510668,34.0,2,1
510669,109.44,576,1
510670,144.9,43,6
510671,103.95,18,18
510672,197.15,133,21
510673,17.75,5,4
510675,609.62,430,98
510678,1352.24,1008,6
510679,356.8,122,8
510680,126.6,132,3
510681,301.74,398,20
510682,652.1700000000001,347,31
510683,447.02,240,19
510684,90.0,56,5
510685,302.3,342,18
510697,86.38000000000001,14,5
510724,179.75,141,24
510725,1740.8,1830,16
510726,351.9,217,8
510727,2831.82,1878,56
510728,307.72,180,3
510729,103.56,48,6
510731,344.4,66,4
510733,1626.21,784,84
510734,173.48000000000002,86,7
510735,433.38,296,37
510737,752.44,508,40
510738,178.53,110,13
510740,52.08,124,5
510741,217.54,186,12
510742,682.56,768,4
510743,589.0600000000001,326,27
510744,300.34999999999997,199,17
510745,291.25,226,19
510753,891.03,496,56
510757,489.26,372,26
510761,63.6,21,13
510762,307.65,154,54
510763,103.5,26,7
510767,280.61,43,10
510769,59.8,20,4
510770,30.0,24,2
510773,117.44,26,5
510775,1130.4,328,30
510776,124.82,134,9
510777,948.72,744,137
510779,190.5,30,1
510780,190.5,30,1
510781,139.01,110,23
510782,339.6,154,7
510783,674.33,489,36
510784,195.3,130,11
510785,110.0,28,6
510786,382.41,107,20
510788,121.11,52,17
510790,4.2,2,1
510792,383.67,243,50
510795,164.32999999999998,28,16
510796,244.02,161,32
510797,506.19,431,30
510798,490.38,213,16
510799,4.95,1,1
510801,301.94,182,17
510802,8.95,1,1
510805,261.25,58,50
510806,1657.38,979,73
510814,117.15,98,14
510819,723.55,399,16
510824,15.0,1,1
510838,260.85,59,12
510839,232.55,33,8
510860,12.75,1,1
510901,125.3,122,8
510932,97.5,50,3
510936,620.6,435,30
510942,300.47,153,19
510962,537.91,348,59
510963,2.5,2,2
510964,182.64,168,2
510965,2036.7,609,8
510966,244.88,162,16
510968,92.3,26,8
510969,73.6,63,13
510984,337.88,177,20
510985,398.40000000000003,240,24
510986,399.55,231,17
510987,318.49,198,58
510988,326.88,480,4
510989,113.9,134,1
510990,61.2,72,1
510992,319.0,210,11
510993,314.65999999999997,246,19
510994,1675.52,640,26
510995,340.57,115,12
510996,280.8,432,1
510997,375.79,148,31
510998,304.25,63,7
511003,148.5,22,1
511013,310.51,205,10
511017,39.75,5,1
511019,312.5,394,23
511020,131.70000000000002,87,5
511023,117.33,59,15
511025,307.28000000000003,116,35
511026,630.78,147,25
511027,513.26,208,53
511029,311.66,138,10
511030,145.35,61,11
511032,102.0,24,2
511033,468.95,301,38
511034,290.5,78,9
511035,708.55,290,54
511037,155.15,57,9
511038,1319.53,1202,69
511039,1078.05,530,70
511040,262.0,88,26
511041,372.03000000000003,306,21
511042,179.6,80,30
511044,85.8,40,15
511045,85.72999999999999,79,6
511046,413.85,115,49
511047,151.27,33,28
511048,12.5,10,1
511050,311.84,283,64
511051,1651.72,807,220
511052,887.73,364,108
511053,295.4,359,7
511055,646.44,313,65
511056,187.2,97,20
511057,557.3000000000001,220,26
511058,224.4,133,27
511059,274.34,87,16
511060,330.93,299,8
511061,152.0,32,11
511062,904.3,282,13
511063,313.31,163,78
511064,422.84000000000003,68,25
511065,240.96,174,57
511066,347.49,237,23
511067,291.2,150,17
511068,415.31,415,25
511069,225.78,184,27
511070,366.04,382,82
511071,125.35,95,13
511072,289.44,98,14
511073,303.4,87,43
511074,137.59,51,26
511075,323.8,220,12
511076,13.919999999999998,48,1
511077,143.87,113,5
511078,291.75,138,15
511079,36.9,6,2
511080,200.35999999999999,108,37
511081,286.71,250,19
511082,209.48,158,18
511083,1081.3300000000002,703,20
511084,368.83,186,42
511085,8.4,8,1
511086,101.74000000000001,13,8
511087,452.0,251,31
511089,407.24,311,73
511090,184.35,96,25
511091,198.36,56,13
511092,326.85,63,12
511093,741.52,535,30
511094,299.58000000000004,138,15
511095,1100.51,447,47
511096,573.86,393,32
511097,335.18,195,42
511098,32.4,24,2
511099,242.06,336,10
511100,1558.65,737,35
511101,443.3,228,20
511102,170.8,40,2
511103,90.0,72,3
511104,162.8,156,11
511105,1286.18,1070,69
511106,380.86,310,19
511107,292.8,504,5
511109,5368.86,2930,25
511110,387.94,176,15
511111,123.86,80,27
511112,351.24,924,4
511113,664.24,541,42
511114,211.92000000000002,254,7
511115,309.55,134,13
511117,507.65,55,6
511118,376.45,183,19
511119,238.14,483,18
511121,125.4,18,2
511123,436.29,278,51
511125,64.05,23,12
511126,131.39999999999998,12,1
511132,173.98,262,46
511133,139.54999999999998,89,12
511134,161.75,134,25
511135,511.04,248,19
511136,244.1,69,10
511137,189.0,49,24
511159,299.49,195,18
511160,291.33,93,42
511161,15.3,6,1
511164,3610.5,2490,3
511166,147.9,126,7
511174,458.25,277,27
511176,3610.5,2490,3
511177,328.17,111,20
511179,37.3,14,2
511185,118.3,87,21
511204,269.25,117,18
511209,203.51,149,23
511217,328.3,188,19
511218,19.8,12,1
511229,268.1,281,17
511233,680.9,539,35
511236,110.45,25,12
511239,305.53000000000003,225,20
511242,633.76,124,6
511247,322.63,171,10
511251,196.1,120,20
511259,195.77,40,15
511262,361.05,221,32
511265,409.74,146,5
511266,286.45,111,39
511267,384.05,132,52
511269,824.95,363,97
511270,775.9,477,89
511271,455.57,153,23
511273,29.49,49,7
511274,152.1,54,8
511276,163.42,26,13
511277,3175.5,2190,3
511278,90.96,112,7
511279,308.22,266,40
511280,678.75,489,20
511281,451.56,440,30
511283,476.36,219,28
511284,238.69,149,27
511285,248.79999999999998,98,11
511286,57.8,44,5
511287,514.5,280,63
511288,51.0,4,1
511289,252.22,122,29
511290,587.87,379,36
511291,119.04,72,12
511292,142.45,64,34
511294,92.3,174,8
511295,280.87,167,31
511296,13.52,8,1
511297,168.4,88,10
511298,368.51000000000005,163,17
511299,7.95,1,1
511300,387.22,166,103
511301,148.07,71,26
511302,118.0,40,2
511303,140.49,46,25
511304,273.49,136,16
511305,158.4,288,1
511306,602.43,243,20
511307,482.59,309,41
511308,301.18,99,37
511309,179.54,62,15
511310,112.86,72,19
511313,321.6,85,12
511314,156.3,80,38
511315,181.5,20,3
511316,1511.76,1256,4
511321,139.5,69,10
511322,443.7,444,83
511323,143.55,50,19
511324,31.0,20,1
511325,977.86,704,32
511326,252.3,134,12
511327,88.28,38,3
511328,1258.2,707,48
511329,484.79,375,28
511330,299.52,624,1
511331,597.0,84,5
511332,192.9,100,4
511334,119.9,22,1
511335,6007.68,1452,8
511346,227.77,131,40
511356,248.62,160,9
511357,122.35,71,9
511362,617.35,161,22
511375,891.8100000000001,1307,18
511401,343.45,135,16
511411,194.35,62,29
511432,165.3,102,3
511433,490.64000000000004,283,27
511434,176.93,368,27
511435,4588.62,4910,11
511437,207.4,119,31
511438,203.97,145,11
511439,780.0,400,3
511440,97.5,50,1
511441,326.52,108,2
511442,324.55,398,58
511445,609.89,284,39
511446,215.76,40,2
511447,13.919999999999998,48,1
511448,24.4,4,2
511449,156.49,131,12
511450,201.0,132,11
511451,120.05,62,13
511460,460.95,261,3
511461,456.05,195,17
511462,290.0,1,1
511463,571.35,293,1
511465,10200.0,4000,2
511466,311.0,150,12
511467,117.2,21,6
511468,160.04000000000002,111,11
511469,308.69,115,18
511471,300.55,153,33
511473,491.69,284,24
511474,338.32,255,59
511475,105.8,23,10
511476,729.73,231,44
511478,183.5,106,9
511479,211.20000000000002,96,2
511480,701.88,308,11
511481,565.77,389,97
511483,878.14,147,33
511484,124.77,140,14
511487,254.03,85,11
511488,965.04,480,14
511497,1603.71,1054,71
511498,137.16,36,1
511499,60.0,48,2
511500,324.64,146,20
511501,406.04,147,79
511503,364.32000000000005,288,8
511504,176.1,74,6
511505,25.5,2,1
511512,188.3,146,33
511513,61.44,96,1
511514,1242.89,292,20
511515,107.21,141,32
511517,91.11,105,30
511520,849.45,1,1
511522,1746.54,663,219
511523,297.57,1,1
511543,149.73000000000002,46,17
511545,1273.07,641,46
511546,177.78,198,13
511547,89.2,81,5
511548,412.28,370,28
511549,206.20000000000002,53,5
511550,302.93,303,24
511551,356.7,156,20
511552,207.36,1152,1
511553,254.4,240,1
511554,42.5,50,1
511555,164.18,76,16
511556,3330.52,1516,22
511557,375.68,288,12
511558,1708.86,876,25
511559,427.2,246,24
511564,121.48,23,10
511573,10.2,12,1
511585,307.90000000000003,142,11
511602,389.3,100,16
511610,538.8,370,35
511611,111.15,40,34
511612,435.1,302,16
511613,87.65,19,14
511614,330.0,200,2
511615,352.93,256,62
511616,414.27000000000004,124,24
511619,2.55,1,1
511620,178.5,30,6
511621,1590.1100000000001,723,35
511631,224.7,116,30
511632,275.84000000000003,140,16
511633,39.75,5,1
511634,8141.14,6874,18
511635,337.91,215,23
511636,330.0,200,1
511637,474.07,394,28
511638,591.42,730,95
511639,149.46,96,10
511640,1352.96,888,34
511643,548.28,1110,18
511650,475.5,108,17
511651,544.49,177,26
511652,303.65,157,17
511654,161.94,62,21
511655,212.23,140,51
511668,319.6,304,16
511669,293.96,205,31
511670,550.86,450,5
511672,970.2,368,26
511675,51.8,6,3
511677,316.08000000000004,408,2
511678,2090.88,704,2
511679,66.0,24,1
511680,446.53999999999996,422,15
511681,206.60000000000002,52,12
511682,543.8,200,8
511683,96.53999999999999,122,4
511684,340.34000000000003,214,19
511685,360.0,336,19
511687,318.55,289,23
511690,749.96,590,30
511691,369.71000000000004,65,9
511698,55.379999999999995,84,7
511700,283.44,74,13
511701,313.38,110,19
511702,303.38,174,19
511703,534.4300000000001,221,21
511704,193.1,106,13
511705,293.86,74,11
511706,20.4,24,1
511708,228.96,216,1
511709,159.6,124,7
511710,109.22,75,18
511734,414.53000000000003,195,26
511745,207.57,69,13
511761,298.55,77,13
511762,299.33,227,16
511763,187.57,81,11
511771,15.0,1,1
511772,302.3,156,14
511774,15.0,1,1
511775,163.1,38,10
511777,421.4,68,4
511778,2199.39,1122,63
511779,112.1,58,15
511780,249.78,146,15
511781,42.0,100,1
511782,78.60000000000001,60,5
511783,398.18,176,65
511785,444.32,216,19
511786,155.19,45,14
511787,529.07,201,36
511789,390.48,243,34
511790,261.42,122,22
511791,971.26,542,15
511796,310.65,79,10
511797,601.52,256,9
511798,51.0,4,1
511799,507.01,379,25
511801,316.13,164,17
511802,126.35000000000001,41,5
511803,834.25,271,33
511805,255.39,137,18
511808,139.93,40,25
511810,180.64000000000001,217,8
511816,734.0799999999999,389,33
511818,52.2,12,3
511825,155.51999999999998,217,7
511828,307.25,69,16
511830,138.7,138,6
511832,305.4,708,9
511836,9.0,12,1
511839,6.45,1,1
511840,408.0,232,11
511841,236.16,312,14
511843,311.26,82,8
511844,187.15,31,6
511845,30.0,24,1
511846,90.7,30,5
511847,46.5,10,1
511848,292.85,309,49
511849,54.65,7,2
511850,165.74,166,7
511851,321.26,86,34
511852,237.47,112,73
511853,2608.04,3634,86
511854,771.3,662,16
511855,851.9300000000001,467,37
511856,364.47,274,22
511859,216.0,300,1
511860,381.6,360,1
511861,245.73000000000002,95,9
511862,300.89,205,19
511863,355.89,253,20
511864,196.06,190,47
511865,312.78,150,5
511866,52.45,11,7
511867,337.65,188,17
511886,2021.28,1293,30
511889,384.25,145,18
511896,212.35,83,25
511900,46.16,88,11
511902,59.84,22,17
511905,223.19,75,32
511925,254.4,240,1
511926,310.79999999999995,120,2
511928,208.56,192,13
511929,101.35000000000001,41,15
511930,90.75,45,12
511931,172.65,125,13
511932,161.55,129,23
511933,101.1,62,19
511934,757.26,258,4
511935,366.54,132,16
511936,131.24,34,3
511937,438.28000000000003,274,12
511938,322.25,85,6
511939,310.77,191,12
511940,332.5,52,14
511941,26.65,7,2
511942,223.91,105,15
511943,216.4,526,24
511944,81.05,27,4
511945,126.03,63,9
511946,330.0,200,1
511947,15.44,2,2
511949,306.75,165,18
511950,484.58000000000004,130,8
511954,319.38,296,25
511955,104.25999999999999,108,25
511957,172.05,109,8
511958,254.82,334,5
511959,539.26,433,27
511960,172.6,382,25
511961,1575.26,980,87
511962,894.0,398,15
511963,513.36,352,10
511964,22.55,14,10
511967,29.0,8,8
511968,832.0,416,13
511969,308.3,131,18
511970,172.51,83,51
511976,354.01,120,36
511989,351.66,126,22
511990,182.43,107,52
511991,1708.56,504,3
511992,306.6,252,20
511993,800.0,260,27
511994,320.0,1000,1
511995,412.0,216,4
511998,2.4899999999999998,3,2
512001,139.76999999999998,67,23
512002,1000.63,1,1
512004,1364.68,598,43
512040,306.75,109,20
512045,706.78,523,17
512046,153.0,48,23
512047,477.32,650,31
512048,526.59,189,7
512049,196.95,101,9
512050,338.68,156,13
512051,302.2,132,16
512053,181.34,58,13
512055,154.65,85,17
512056,800.86,456,17
512057,173.4,96,4
512058,45.0,36,1
512059,252.9,116,30
512060,148.44,52,33
512062,463.95000000000005,187,9
512063,77.68,56,5
512064,841.02,349,47
512065,15.0,12,1
512066,317.76,136,15
512067,181.05,40,19
512068,240.5,144,23
512069,301.64,96,7
512070,300.6,162,18
512071,646.82,294,115
512072,124.7,40,21
512073,291.56,276,18
512074,126.5,79,12
512075,70.32,84,6
512076,118.18,141,16
512077,908.38,803,35
512078,612.0,144,1
512079,395.33000000000004,115,6
512080,86.28,108,5
512081,66.6,28,3
512082,99.48,45,19
512083,381.2,196,18
512084,353.35,227,11
512086,82.75,25,5
512087,9.95,1,1
512088,106.09,37,6
512089,129.14,35,25
512090,454.4,558,16
512091,336.83000000000004,125,17
512092,306.3,187,15
512093,270.29999999999995,162,5
512095,404.22,331,27
512096,112.55,41,13
512097,534.14,242,28
512098,205.74,177,53
512101,267.0,92,5
512102,360.73,189,56
512103,398.55,131,20
512104,310.8,136,7
512106,187.5,50,1
512107,607.91,199,15
512108,206.8,26,9
512109,421.27,249,52
512110,139.0,73,10
512111,779.6,376,18
512112,611.08,323,123
512113,550.72,146,16
512114,33.81999999999999,50,2
512115,170.14000000000001,56,9
512116,364.68,194,54
512117,6.09,29,1
512118,89.05,19,10
512119,208.61,229,6
512120,271.05,87,43
512121,144.13,65,8
512122,309.34,121,13
512123,536.83,203,23
512125,872.6,518,8
512126,733.74,410,77
512127,214.35,283,14
512128,254.7,133,15
512130,255.6,110,15
512131,225.4,44,12
512132,308.26,334,7
512169,305.28000000000003,288,1
512170,640.0,2000,1
512171,505.56,396,4
512172,330.0,120,1
512173,70.19999999999999,108,6
512174,270.0,194,13
512175,104.15,27,6
512176,60.18,26,4
512177,2024.06,1670,129
512227,41.6,64,1
512229,190.48000000000002,67,12
512237,192.65,93,11
512244,762.0,120,2
512245,200.34,230,32
512247,963.01,557,29
512250,338.72,126,27
512259,415.81,297,69
512260,140.31,69,30
